whereat_api.Base	500users8dynos	RUN	1446864247370	 	2.0
5 Sec Interval	2339141118723995742-403	REQUEST		Request 2	1446864263785	1446864263786	1446864263838	1446864263884	OK	 
5 Sec Interval	2339141118723995742-391	REQUEST		Request 2	1446864263804	1446864263804	1446864263864	1446864263898	OK	 
5 Sec Interval	2339141118723995742-350	REQUEST		Request 2	1446864263805	1446864263809	1446864263868	1446864263907	OK	 
5 Sec Interval	2339141118723995742-146	REQUEST		Request 1	1446864263815	1446864263815	1446864263876	1446864263911	OK	 
5 Sec Interval	2339141118723995742-332	REQUEST		Request 2	1446864263786	1446864263786	1446864263843	1446864263918	OK	 
5 Sec Interval	2339141118723995742-487	REQUEST		Request 2	1446864263826	1446864263831	1446864263904	1446864263930	OK	 
5 Sec Interval	2339141118723995742-354	REQUEST		Request 2	1446864263835	1446864263835	1446864263916	1446864263950	OK	 
5 Sec Interval	2339141118723995742-152	REQUEST		Request 1	1446864263874	1446864263874	1446864263910	1446864263958	OK	 
5 Sec Interval	2339141118723995742-300	REQUEST		Request 2	1446864263815	1446864263817	1446864263896	1446864263961	OK	 
5 Sec Interval	2339141118723995742-245	REQUEST		Request 2	1446864263884	1446864263884	1446864263936	1446864263975	OK	 
5 Sec Interval	2339141118723995742-202	REQUEST		Request 2	1446864263916	1446864263916	1446864263958	1446864263993	OK	 
5 Sec Interval	2339141118723995742-145	REQUEST		Request 2	1446864263915	1446864263916	1446864263965	1446864263999	OK	 
5 Sec Interval	2339141118723995742-411	REQUEST		Request 2	1446864263865	1446864263872	1446864263917	1446864264005	OK	 
5 Sec Interval	2339141118723995742-472	REQUEST		Request 2	1446864263916	1446864263919	1446864263967	1446864264006	OK	 
5 Sec Interval	2339141118723995742-44	REQUEST		Request 2	1446864263874	1446864263907	1446864263979	1446864264021	OK	 
5 Sec Interval	2339141118723995742-130	REQUEST		Request 2	1446864263923	1446864263924	1446864263994	1446864264025	OK	 
5 Sec Interval	2339141118723995742-450	REQUEST		Request 2	1446864263958	1446864263959	1446864264028	1446864264051	OK	 
5 Sec Interval	2339141118723995742-201	REQUEST		Request 2	1446864264004	1446864264004	1446864264039	1446864264068	OK	 
5 Sec Interval	2339141118723995742-192	REQUEST		Request 2	1446864264014	1446864264014	1446864264060	1446864264095	OK	 
5 Sec Interval	2339141118723995742-340	REQUEST		Request 2	1446864264034	1446864264034	1446864264074	1446864264114	OK	 
5 Sec Interval	2339141118723995742-53	REQUEST		Request 2	1446864264034	1446864264034	1446864264093	1446864264135	OK	 
5 Sec Interval	2339141118723995742-309	REQUEST		Request 2	1446864264046	1446864264046	1446864264087	1446864264144	OK	 
5 Sec Interval	2339141118723995742-265	REQUEST		Request 2	1446864263894	1446864263894	1446864264109	1446864264149	OK	 
5 Sec Interval	2339141118723995742-148	REQUEST		Request 2	1446864264046	1446864264046	1446864264102	1446864264180	OK	 
5 Sec Interval	2339141118723995742-494	REQUEST		Request 2	1446864264084	1446864264084	1446864264165	1446864264201	OK	 
5 Sec Interval	2339141118723995742-24	REQUEST		Request 2	1446864264077	1446864264082	1446864264150	1446864264205	OK	 
5 Sec Interval	2339141118723995742-307	REQUEST		Request 2	1446864264077	1446864264077	1446864264162	1446864264207	OK	 
5 Sec Interval	2339141118723995742-397	REQUEST		Request 2	1446864264084	1446864264087	1446864264150	1446864264219	OK	 
5 Sec Interval	2339141118723995742-173	REQUEST		Request 2	1446864263974	1446864263975	1446864264154	1446864264221	OK	 
5 Sec Interval	2339141118723995742-437	REQUEST		Request 2	1446864264135	1446864264144	1446864264224	1446864264243	OK	 
5 Sec Interval	2339141118723995742-220	REQUEST		Request 2	1446864264135	1446864264180	1446864264240	1446864264277	OK	 
5 Sec Interval	2339141118723995742-389	REQUEST		Request 2	1446864264157	1446864264175	1446864264245	1446864264282	OK	 
5 Sec Interval	2339141118723995742-319	REQUEST		Request 2	1446864264166	1446864264167	1446864264254	1446864264292	OK	 
5 Sec Interval	2339141118723995742-318	REQUEST		Request 2	1446864264216	1446864264216	1446864264263	1446864264300	OK	 
5 Sec Interval	2339141118723995742-468	REQUEST		Request 2	1446864264235	1446864264235	1446864264278	1446864264305	OK	 
5 Sec Interval	2339141118723995742-422	REQUEST		Request 2	1446864264264	1446864264264	1446864264312	1446864264345	OK	 
5 Sec Interval	2339141118723995742-355	REQUEST		Request 2	1446864264264	1446864264264	1446864264316	1446864264346	OK	 
5 Sec Interval	2339141118723995742-417	REQUEST		Request 2	1446864264306	1446864264306	1446864264345	1446864264381	OK	 
5 Sec Interval	2339141118723995742-163	REQUEST		Request 2	1446864264305	1446864264306	1446864264350	1446864264390	OK	 
5 Sec Interval	2339141118723995742-438	REQUEST		Request 2	1446864264306	1446864264306	1446864264350	1446864264391	OK	 
5 Sec Interval	2339141118723995742-376	REQUEST		Request 2	1446864264306	1446864264306	1446864264367	1446864264403	OK	 
5 Sec Interval	2339141118723995742-273	REQUEST		Request 2	1446864264315	1446864264315	1446864264446	1446864264485	OK	 
5 Sec Interval	2339141118723995742-291	REQUEST		Request 2	1446864264326	1446864264326	1446864264466	1446864264505	OK	 
5 Sec Interval	2339141118723995742-177	REQUEST		Request 2	1446864264335	1446864264336	1446864264490	1446864264518	OK	 
5 Sec Interval	2339141118723995742-238	REQUEST		Request 2	1446864264355	1446864264360	1446864264457	1446864264532	OK	 
5 Sec Interval	2339141118723995742-486	REQUEST		Request 2	1446864264326	1446864264326	1446864264454	1446864264534	OK	 
5 Sec Interval	2339141118723995742-260	REQUEST		Request 2	1446864264326	1446864264326	1446864264539	1446864264571	OK	 
5 Sec Interval	2339141118723995742-271	REQUEST		Request 2	1446864264485	1446864264486	1446864264564	1446864264594	OK	 
5 Sec Interval	2339141118723995742-454	REQUEST		Request 2	1446864264326	1446864264326	1446864264587	1446864264619	OK	 
5 Sec Interval	2339141118723995742-455	REQUEST		Request 2	1446864264524	1446864264525	1446864264626	1446864264669	OK	 
5 Sec Interval	2339141118723995742-479	REQUEST		Request 2	1446864264446	1446864264446	1446864264659	1446864264685	OK	 
5 Sec Interval	2339141118723995742-379	REQUEST		Request 2	1446864264384	1446864264390	1446864264661	1446864264687	OK	 
5 Sec Interval	2339141118723995742-440	REQUEST		Request 2	1446864264355	1446864264355	1446864264682	1446864264719	OK	 
5 Sec Interval	2339141118723995742-264	REQUEST		Request 2	1446864264674	1446864264674	1446864264996	1446864265026	OK	 
5 Sec Interval	2339141118723995742-386	REQUEST		Request 2	1446864264585	1446864264585	1446864265004	1446864265033	OK	 
5 Sec Interval	2339141118723995742-409	REQUEST		Request 2	1446864264606	1446864264606	1446864265036	1446864265073	OK	 
5 Sec Interval	2339141118723995742-289	REQUEST		Request 2	1446864264577	1446864264577	1446864265068	1446864265108	OK	 
5 Sec Interval	2339141118723995742-222	REQUEST		Request 2	1446864264314	1446864264315	1446864265061	1446864265110	OK	 
5 Sec Interval	2339141118723995742-408	REQUEST		Request 2	1446864264665	1446864264665	1446864265058	1446864265118	OK	 
5 Sec Interval	2339141118723995742-283	REQUEST		Request 2	1446864264400	1446864264400	1446864265089	1446864265131	OK	 
5 Sec Interval	2339141118723995742-256	REQUEST		Request 2	1446864264655	1446864264655	1446864265063	1446864265129	OK	 
5 Sec Interval	2339141118723995742-329	REQUEST		Request 2	1446864264596	1446864264596	1446864265116	1446864265144	OK	 
5 Sec Interval	2339141118723995742-26	REQUEST		Request 2	1446864264564	1446864264564	1446864265061	1446864265149	OK	 
5 Sec Interval	2339141118723995742-400	REQUEST		Request 2	1446864264684	1446864264685	1446864265135	1446864265157	OK	 
5 Sec Interval	2339141118723995742-282	REQUEST		Request 2	1446864264577	1446864264577	1446864265110	1446864265159	OK	 
5 Sec Interval	2339141118723995742-474	REQUEST		Request 2	1446864264585	1446864264586	1446864265125	1446864265171	OK	 
5 Sec Interval	2339141118723995742-257	REQUEST		Request 2	1446864264665	1446864264665	1446864265190	1446864265221	OK	 
5 Sec Interval	2339141118723995742-34	REQUEST		Request 2	1446864264585	1446864264585	1446864265226	1446864265286	OK	 
5 Sec Interval	2339141118723995742-25	REQUEST		Request 2	1446864264625	1446864264625	1446864265235	1446864265279	OK	 
5 Sec Interval	2339141118723995742-499	REQUEST		Request 2	1446864264464	1446864264466	1446864265251	1446864265294	OK	 
5 Sec Interval	2339141118723995742-423	REQUEST		Request 2	1446864264434	1446864264434	1446864265216	1446864265297	OK	 
5 Sec Interval	2339141118723995742-33	REQUEST		Request 2	1446864264504	1446864264507	1446864265250	1446864265305	OK	 
5 Sec Interval	2339141118723995742-275	REQUEST		Request 2	1446864264405	1446864264405	1446864265299	1446864265332	OK	 
5 Sec Interval	2339141118723995742-279	REQUEST		Request 2	1446864264556	1446864264556	1446864265223	1446864265335	OK	 
5 Sec Interval	2339141118723995742-396	REQUEST		Request 2	1446864264384	1446864264384	1446864265332	1446864265368	OK	 
5 Sec Interval	2339141118723995742-327	REQUEST		Request 2	1446864264424	1446864264424	1446864265230	1446864265385	OK	 
5 Sec Interval	2339141118723995742-339	REQUEST		Request 2	1446864264414	1446864264414	1446864265338	1446864265388	OK	 
5 Sec Interval	2339141118723995742-240	REQUEST		Request 2	1446864264564	1446864264564	1446864265300	1446864265399	OK	 
5 Sec Interval	2339141118723995742-458	REQUEST		Request 2	1446864264400	1446864264400	1446864265270	1446864265404	OK	 
5 Sec Interval	2339141118723995742-151	REQUEST		Request 2	1446864264464	1446864264464	1446864265320	1446864265407	OK	 
5 Sec Interval	2339141118723995742-39	REQUEST		Request 2	1446864264534	1446864264534	1446864265341	1446864265423	OK	 
5 Sec Interval	2339141118723995742-482	REQUEST		Request 2	1446864264606	1446864264606	1446864265317	1446864265425	OK	 
5 Sec Interval	2339141118723995742-250	REQUEST		Request 2	1446864264355	1446864264355	1446864265350	1446864265436	OK	 
5 Sec Interval	2339141118723995742-393	REQUEST		Request 2	1446864264684	1446864264685	1446864265311	1446864265443	OK	 
5 Sec Interval	2339141118723995742-496	REQUEST		Request 2	1446864264516	1446864264516	1446864265276	1446864265448	OK	 
5 Sec Interval	2339141118723995742-465	REQUEST		Request 2	1446864264634	1446864264634	1446864265350	1446864265456	OK	 
5 Sec Interval	2339141118723995742-384	REQUEST		Request 2	1446864264534	1446864264534	1446864265334	1446864265467	OK	 
5 Sec Interval	2339141118723995742-217	REQUEST		Request 2	1446864264645	1446864264645	1446864265369	1446864265474	OK	 
5 Sec Interval	2339141118723995742-274	REQUEST		Request 2	1446864264374	1446864264375	1446864265440	1446864265492	OK	 
5 Sec Interval	2339141118723995742-255	REQUEST		Request 2	1446864264546	1446864264546	1446864265428	1446864265496	OK	 
5 Sec Interval	2339141118723995742-425	REQUEST		Request 2	1446864264656	1446864264656	1446864265389	1446864265501	OK	 
5 Sec Interval	2339141118723995742-338	REQUEST		Request 2	1446864264555	1446864264556	1446864265465	1446864265507	OK	 
5 Sec Interval	2339141118723995742-367	REQUEST		Request 2	1446864264414	1446864264414	1446864265451	1446864265507	OK	 
5 Sec Interval	2339141118723995742-304	REQUEST		Request 2	1446864264703	1446864264705	1446864265281	1446864265511	OK	 
5 Sec Interval	2339141118723995742-369	REQUEST		Request 2	1446864264674	1446864264674	1446864265408	1446864265515	OK	 
5 Sec Interval	2339141118723995742-328	REQUEST		Request 2	1446864264364	1446864264367	1446864265408	1446864265522	OK	 
5 Sec Interval	2339141118723995742-32	REQUEST		Request 2	1446864264495	1446864264495	1446864265427	1446864265534	OK	 
5 Sec Interval	2339141118723995742-112	REQUEST		Request 2	1446864264546	1446864264546	1446864265474	1446864265547	OK	 
5 Sec Interval	2339141118723995742-176	REQUEST		Request 2	1446864264635	1446864264635	1446864265491	1446864265557	OK	 
5 Sec Interval	2339141118723995742-259	REQUEST		Request 2	1446864265474	1446864265474	1446864265525	1446864265558	OK	 
5 Sec Interval	2339141118723995742-166	REQUEST		Request 2	1446864265503	1446864265504	1446864265553	1446864265597	OK	 
5 Sec Interval	2339141118723995742-227	REQUEST		Request 2	1446864265516	1446864265516	1446864265564	1446864265598	OK	 
5 Sec Interval	2339141118723995742-470	REQUEST		Request 2	1446864265456	1446864265456	1446864265560	1446864265605	OK	 
5 Sec Interval	2339141118723995742-226	REQUEST		Request 2	1446864265534	1446864265535	1446864265582	1446864265611	OK	 
5 Sec Interval	2339141118723995742-277	REQUEST		Request 2	1446864265535	1446864265535	1446864265600	1446864265632	OK	 
5 Sec Interval	2339141118723995742-218	REQUEST		Request 2	1446864265544	1446864265545	1446864265617	1446864265663	OK	 
5 Sec Interval	2339141118723995742-341	REQUEST		Request 2	1446864265554	1446864265554	1446864265628	1446864265672	OK	 
5 Sec Interval	2339141118723995742-3	REQUEST		Request 3	1446864265566	1446864265567	1446864265639	1446864265681	OK	 
5 Sec Interval	2339141118723995742-288	REQUEST		Request 2	1446864265566	1446864265566	1446864265641	1446864265685	OK	 
5 Sec Interval	2339141118723995742-183	REQUEST		Request 2	1446864265604	1446864265604	1446864265652	1446864265688	OK	 
5 Sec Interval	2339141118723995742-18	REQUEST		Request 3	1446864265604	1446864265605	1446864265700	1446864265733	OK	 
5 Sec Interval	2339141118723995742-199	REQUEST		Request 2	1446864265653	1446864265658	1446864265698	1446864265735	OK	 
5 Sec Interval	2339141118723995742-431	REQUEST		Request 2	1446864265675	1446864265681	1446864265730	1446864265754	OK	 
5 Sec Interval	2339141118723995742-252	REQUEST		Request 2	1446864265695	1446864265696	1446864265740	1446864265781	OK	 
5 Sec Interval	2339141118723995742-90	REQUEST		Request 3	1446864265696	1446864265700	1446864265740	1446864265787	OK	 
5 Sec Interval	2339141118723995742-321	REQUEST		Request 2	1446864265605	1446864265605	1446864265763	1446864265796	OK	 
5 Sec Interval	2339141118723995742-5	REQUEST		Request 3	1446864265695	1446864265696	1446864265778	1446864265802	OK	 
5 Sec Interval	2339141118723995742-71	REQUEST		Request 3	1446864265774	1446864265781	1446864265837	1446864265866	OK	 
5 Sec Interval	2339141118723995742-88	REQUEST		Request 3	1446864265786	1446864265786	1446864265829	1446864265866	OK	 
5 Sec Interval	2339141118723995742-6	REQUEST		Request 3	1446864265785	1446864265786	1446864265846	1446864265877	OK	 
5 Sec Interval	2339141118723995742-8	REQUEST		Request 3	1446864265804	1446864265804	1446864265857	1446864265884	OK	 
5 Sec Interval	2339141118723995742-9	REQUEST		Request 3	1446864265896	1446864265896	1446864265943	1446864265975	OK	 
5 Sec Interval	2339141118723995742-133	REQUEST		Request 3	1446864265926	1446864265926	1446864265986	1446864266020	OK	 
5 Sec Interval	2339141118723995742-12	REQUEST		Request 3	1446864265966	1446864265966	1446864266004	1446864266033	OK	 
5 Sec Interval	2339141118723995742-68	REQUEST		Request 3	1446864266046	1446864266046	1446864266088	1446864266123	OK	 
5 Sec Interval	2339141118723995742-95	REQUEST		Request 3	1446864266086	1446864266086	1446864266134	1446864266165	OK	 
5 Sec Interval	2339141118723995742-15	REQUEST		Request 3	1446864266204	1446864266204	1446864266242	1446864266273	OK	 
5 Sec Interval	2339141118723995742-94	REQUEST		Request 3	1446864266286	1446864266286	1446864266322	1446864266356	OK	 
5 Sec Interval	2339141118723995742-87	REQUEST		Request 3	1446864266285	1446864266286	1446864266343	1446864266375	OK	 
5 Sec Interval	2339141118723995742-194	REQUEST		Request 3	1446864266454	1446864266454	1446864266512	1446864266545	OK	 
5 Sec Interval	2339141118723995742-116	REQUEST		Request 3	1446864266465	1446864266466	1446864266522	1446864266569	OK	 
5 Sec Interval	2339141118723995742-31	REQUEST		Request 3	1446864266577	1446864266577	1446864266622	1446864266671	OK	 
5 Sec Interval	2339141118723995742-106	REQUEST		Request 3	1446864266616	1446864266616	1446864266664	1446864266707	OK	 
5 Sec Interval	2339141118723995742-242	REQUEST		Request 3	1446864266646	1446864266646	1446864266687	1446864266722	OK	 
5 Sec Interval	2339141118723995742-97	REQUEST		Request 3	1446864266664	1446864266665	1446864266712	1446864266747	OK	 
5 Sec Interval	2339141118723995742-211	REQUEST		Request 3	1446864266673	1446864266674	1446864266724	1446864266758	OK	 
5 Sec Interval	2339141118723995742-180	REQUEST		Request 3	1446864266756	1446864266756	1446864266791	1446864266823	OK	 
5 Sec Interval	2339141118723995742-109	REQUEST		Request 3	1446864266854	1446864266854	1446864266904	1446864266949	OK	 
5 Sec Interval	2339141118723995742-213	REQUEST		Request 3	1446864266866	1446864266866	1446864266916	1446864266958	OK	 
5 Sec Interval	2339141118723995742-102	REQUEST		Request 3	1446864266854	1446864266854	1446864266946	1446864266975	OK	 
5 Sec Interval	2339141118723995742-235	REQUEST		Request 3	1446864266746	1446864266751	1446864266947	1446864266978	OK	 
5 Sec Interval	2339141118723995742-272	REQUEST		Request 3	1446864266916	1446864266917	1446864266961	1446864266993	OK	 
5 Sec Interval	2339141118723995742-197	REQUEST		Request 3	1446864266925	1446864266941	1446864266989	1446864267019	OK	 
